Race,Sex,Age,Ethnicity,Class,B2_Race,B2_Ethnicity,B2_Sex,B2_Age,B2_Class,LoanId,B1_Race,B1_Ethnicity,B1_Sex,B1_Age,B1_Class,AIP,Rate_Spread,APR,APOR,Interest_Rate,ApplicationDate,HmdaActionDate,HmdaActionTaken,FundedDate,Region,branchname,LoanOfficer,State,HmdaCreditScore,DebtRatio,LoanAmount,Purpose,Program,ProgramCategory,Channel,Occupancy,FirstLienFlag,BrokeredFlag,ReverseFlag,PricingExceptionFlag,Pricing_Flag,LoanType,PricingExc1Reason,PricingExc1Notes
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6144236,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.500,0.4109999999999996,7.151,6.74,7,2023-02-28 00:00:00.000,2023-03-17 00:00:00.000,Loan Originated,2023-03-17 00:00:00.000,Arizona,Chandler Fashion Center,Todd Revenig,AZ,756,36.039,200000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6133486,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,-0.10199999999999942,5.988,6.09,5.875,2023-01-12 00:00:00.000,2023-02-09 00:00:00.000,Loan Originated,2023-02-09 00:00:00.000,Northern Utah,South Ogden,Brandy Afuvai,UT,8888,41.367,561500.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6108704,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.125,0.1280000000000001,6.498,6.37,6.125,2022-12-13 00:00:00.000,2023-01-04 00:00:00.000,Loan Originated,2023-01-04 00:00:00.000,Northern Utah,South Ogden,Brandy Afuvai,UT,8888,45.325,455003.00,Purchase,2/1 Buydown Conventional 30,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6125838,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.175,0.26199999999999957,6.792,6.53,6.625,2022-11-30 00:00:00.000,2023-01-25 00:00:00.000,Loan Originated,2023-01-25 00:00:00.000,Northern Utah,South Ogden,Brandy Afuvai,UT,706,42.655,430500.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,6101259,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.545,0.3700000000000001,6.900,6.53,6.375,2023-01-09 00:00:00.000,2023-02-08 00:00:00.000,Loan Originated,2023-02-08 00:00:00.000,Arizona,Flagstaff,Morgan Hagaman,AZ,8888,49.053,588225.00,Purchase,VA 30 YEAR FIXED MFH,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6124267,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,98.500,0.14200000000000035,6.612,6.47,6.125,2022-12-06 00:00:00.000,2023-01-12 00:00:00.000,Loan Originated,2023-01-12 00:00:00.000,Arizona,Flagstaff,Morgan Hagaman,AZ,689,35.274,372372.00,Purchase,VA 30 YEAR FIXED MFH,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6131091,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,100.000,0.41000000000000014,6.900,6.49,6.5,2023-01-03 00:00:00.000,2023-02-02 00:00:00.000,Loan Originated,2023-02-02 00:00:00.000,Arizona,Flagstaff,Morgan Hagaman,AZ,664,37.857,160000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6140960,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,0.6099999999999994,6.850,6.24,6.5,2023-02-13 00:00:00.000,2023-03-09 00:00:00.000,Loan Originated,2023-03-09 00:00:00.000,Southern Utah,St. George Main,Matthew Hickman,UT,780,31.448,224900.00,Purchase,Second Home Conventional Fixed 30-Year,NULL,Banked - Retail,Second Home,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,6137949,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.000,0.7910000000000004,6.881,6.09,6.5,2023-01-31 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Southern Utah,St. George Main,Matthew Hickman,UT,698,41.187,468000.00,Purchase,2/1 Buydown Conventional 30,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6129841,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.550,0.4009999999999998,6.661,6.26,6.25,2023-01-13 00:00:00.000,2023-01-27 00:00:00.000,Loan Originated,2023-01-27 00:00:00.000,Southern Utah,St. George Main,Matthew Hickman,UT,813,12.752,70000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6132447,", , , , White, No Co Applicant",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,99.525,0.14900000000000002,6.409,6.26,6.125,2023-01-20 00:00:00.000,2023-02-14 00:00:00.000,Loan Originated,2023-02-14 00:00:00.000,Southern Utah,St. George Main,Matthew Hickman,UT,778,49.452,124000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
Non-White,EXCLUDED,62 Yrs or Over,Unknown,EXCLUDED,", , , , , Not Provided",Information not provided,EXCLUDED,Under 62 Yrs Old,EXCLUDED,6116576,", , , , , Not Provided",Information not provided,EXCLUDED,62 Yrs or Over,EXCLUDED,98.700,0.02600000000000069,6.496,6.47,6.125,2022-10-12 00:00:00.000,2023-02-01 00:00:00.000,Loan Originated,2023-02-01 00:00:00.000,Southern Utah,St. George Main,Matthew Hickman,UT,716,48.834,382220.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6122014,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.000,0.3039999999999994,6.794,6.49,6.5,2022-12-16 00:00:00.000,2023-02-10 00:00:00.000,Loan Originated,2023-02-10 00:00:00.000,Southern Utah,St. George Main,Lee Briggs,NV,762,44.215,432000.00,Purchase,2/1 Buydown Conventional 30,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6121487,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,-0.4009999999999998,6.069,6.47,5.875,2022-12-09 00:00:00.000,2023-01-06 00:00:00.000,Loan Originated,2023-01-06 00:00:00.000,Northern Utah,Bear River Valley,Kristine Udy,UT,761,41.979,337600.00,Purchase,Conventional Manufactured 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
Non-White,Male,62 Yrs or Over,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6127410,", Asian, , , , No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,EXCLUDED,100.000,0.6550000000000002,6.745,6.09,6.25,2023-01-30 00:00:00.000,2023-03-02 00:00:00.000,Loan Originated,2023-03-02 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,779,24.046,382500.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,6128313,", , , , White, ",Hispanic or Latino,Female,62 Yrs or Over,TARGET,99.375,0.13600000000000012,6.506,6.37,6.25,2022-12-15 00:00:00.000,2023-01-05 00:00:00.000,Loan Originated,2023-01-05 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,799,45.213,386100.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6126463,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.925,0.6799999999999997,7.050,6.37,6.625,2022-12-16 00:00:00.000,2023-01-12 00:00:00.000,Loan Originated,2023-01-12 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,798,40.577,343900.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6116563,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,100.000,0.26399999999999935,6.794,6.53,5.625,2022-11-07 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,638,41.7,277324.00,Purchase,FHA <640 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6131344,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,1.3850000000000007,7.405,6.02,6.125,2023-01-25 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,674,50.556,282783.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6129926,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.800,0.6189999999999998,6.859,6.24,6.375,2023-02-10 00:00:00.000,2023-03-06 00:00:00.000,Loan Originated,2023-03-06 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,777,44.599,306375.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
Non-White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,EXCLUDED,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,6129673,"American Alaska, , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,EXCLUDED,100.000,2.0180000000000007,7.908,5.89,7.5,2022-12-23 00:00:00.000,2023-01-25 00:00:00.000,Loan Originated,2023-01-25 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,795,28.28,710910.00,Purchase,MACU Investment 30/15,NULL,Banked - Retail,Investment,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6129348,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.375,0.3680000000000003,6.458,6.09,6.125,2023-02-03 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,722,41.838,503999.00,Purchase,3/2/1 Buydown Conventional 30,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
Non-White,Female,62 Yrs or Over,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6138804,", Asian, , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,EXCLUDED,100.190,0.017999999999999794,6.438,6.42,6.25,2023-02-22 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,791,34.167,290500.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
Non-White,Male,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6139239,", , Black or African American, , , No Co Applicant",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,101.000,1.3899999999999997,7.630,6.24,7.125,2023-02-17 00:00:00.000,2023-03-14 00:00:00.000,Loan Originated,2023-03-14 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,682,11.617,618750.00,Purchase,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6140249,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,NULL,XCOMPARISON,101.000,1.5970000000000004,7.657,6.06,6.875,2023-02-06 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,726,48.82,284050.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6140504,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.750,1.221,7.461,6.24,6.5,2023-02-17 00:00:00.000,2023-03-14 00:00:00.000,Loan Originated,2023-03-14 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,8888,47.203,248900.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6134056,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.000,0.12899999999999956,6.369,6.24,6.125,2023-02-10 00:00:00.000,2023-03-13 00:00:00.000,Loan Originated,2023-03-13 00:00:00.000,Arizona,NW Phoenix Scottsdale,Michael Eberhardt,AZ,628,43.069,296670.00,Purchase,VA < 640 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6128132,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.283,0.9329999999999998,7.463,6.53,6.25,2023-01-10 00:00:00.000,2023-01-31 00:00:00.000,Loan Originated,2023-01-31 00:00:00.000,California,Redlands CA,Megan Lower,CA,709,49.982,319113.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,NULL,XCOMPARISON,6100516,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,97.300,0.19399999999999995,7.354,7.16,7.125,2022-08-19 00:00:00.000,2023-01-13 00:00:00.000,Loan Originated,2023-01-13 00:00:00.000,California,Redlands CA,Megan Lower,AZ,8888,49.107,200000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6138617,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.875,0.6130000000000004,6.673,6.06,6.5,2023-02-06 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,California,Redlands CA,Megan Lower,CA,NULL,40.44,298000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6129474,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,97.975,0.9299999999999997,7.210,6.28,7,2022-12-28 00:00:00.000,2023-01-27 00:00:00.000,Loan Originated,2023-01-27 00:00:00.000,California,Redlands CA,Megan Lower,AZ,8888,29.151,200000.00,Purchase,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6133217,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,98.495,0.39200000000000035,6.482,6.09,6.125,2023-01-13 00:00:00.000,2023-02-15 00:00:00.000,Loan Originated,2023-02-15 00:00:00.000,California,Redlands CA,Megan Lower,AZ,815,61.658,428904.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6125928,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.500,-0.45500000000000007,5.795,6.25,5.5,2022-12-02 00:00:00.000,2023-01-24 00:00:00.000,Loan Originated,2023-01-24 00:00:00.000,Rocky Plains,Fort Collins,Charissa Cruz,CO,8888,48.863,439950.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,NULL,XCOMPARISON,6128028,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.860,-0.46799999999999997,6.062,6.53,5.625,2023-01-10 00:00:00.000,2023-02-03 00:00:00.000,Loan Originated,2023-02-03 00:00:00.000,Rocky Plains,Fort Collins,Charissa Cruz,CO,802,32.622,475000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,62 Yrs or Over,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6137301,", , , , White, No Co Applicant",Hispanic or Latino,Male,62 Yrs or Over,TARGET,99.525,0.6770000000000005,6.767,6.09,6.25,2023-01-30 00:00:00.000,2023-02-16 00:00:00.000,Loan Originated,2023-02-16 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,790,21.893,489850.00,Purchase,Conv 97% LTV 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6118447,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,99.650,0.383,6.623,6.24,6.125,2022-12-27 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,751,42.848,228000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,62 Yrs or Over,TARGET,6122920,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,99.525,0.125,7.295,7.17,6.5,2022-11-15 00:00:00.000,2023-01-11 00:00:00.000,Loan Originated,2023-01-11 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,8888,49.542,219450.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6125463,", , , , White, No Co Applicant",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,99.275,0.6930000000000005,7.163,6.47,6.75,2022-12-05 00:00:00.000,2023-01-09 00:00:00.000,Loan Originated,2023-01-09 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,755,29.921,167200.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6127398,", , , , White, No Co Applicant",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,100.000,0.6829999999999998,7.153,6.47,5.75,2022-12-09 00:00:00.000,2023-01-30 00:00:00.000,Loan Originated,2023-01-30 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,713,52.875,195395.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,62 Yrs or Over,TARGET,6128768,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,99.384,0.028999999999999915,6.309,6.28,5.75,2022-12-27 00:00:00.000,2023-01-31 00:00:00.000,Loan Originated,2023-01-31 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,8888,16.283,178600.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,62 Yrs or Over,TARGET,6130748,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,99.675,0.051000000000000156,5.971,5.92,5.5,2023-01-03 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,8888,34.161,259900.00,Purchase,CONVENTIONAL FIXED 15-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6131555,", , , , White, No Co Applicant",Hispanic or Latino,Female,62 Yrs or Over,TARGET,99.525,-0.1930000000000005,6.337,6.53,5.875,2023-01-10 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Midsouth,Mcallen,Johnny Arguelles,TX,786,28.184,261250.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
Non-White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , Black or African American, , , ",Not Hispanic or Latino,Male,62 Yrs or Over,EXCLUDED,6127474,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,100.000,1.1909999999999998,7.561,6.37,6.25,2022-12-13 00:00:00.000,2023-01-13 00:00:00.000,Loan Originated,2023-01-13 00:00:00.000,Midsouth,Mcallen,Robert Dannemiller,TX,8888,40.167,181649.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6130984,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,100.000,0.9879999999999995,7.518,6.53,6.25,2023-01-06 00:00:00.000,2023-01-25 00:00:00.000,Loan Originated,2023-01-25 00:00:00.000,Midsouth,Mcallen,Robert Dannemiller,TX,715,25.156,166920.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6127477,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,98.375,0.46999999999999975,6.750,6.28,6.5,2022-12-19 00:00:00.000,2023-01-23 00:00:00.000,Loan Originated,2023-01-23 00:00:00.000,Southern Utah,Sugarhouse,Tony Goddard,UT,751,26.724,236250.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
